source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0
1.5325,1.4979,0.8741,-1.463785,-0.9591853,-2.018385,2.0464,2.4632,-0.5758853,0.9545,2.064,-0.06478531,0.0174,2.153,3.1283,1.5846,-0.6731853,-1.662085,2.4625,0.5665,0.1975,-1.761985,-2.348685,-0.6529853,2.1239,-1.804185,2.8901,-2.490785,1.5471,0.5344,1.6087,-0.4617853,-2.180085,1.5038,1.4384,-0.5336853,-0.4939853,0.5176,-2.595685,2.1758,2.1839,-2.606485,-2.719585,-0.1850853,0.5414,-0.7540853,1.9609,-3.038885,1.5136,0.4139,-0.2566853,2.3257,2.4551,-3.020785,-2.548185,0.3521,-2.528885,-0.4468853,1.338,-0.6210853,-1.956885,-1.254985,1.4357,-1.161985,-0.7414853,2.9063,-2.110385,-0.6988853,2.7106,-1.865985,1.2344,1.6859,-2.053185,1.3198,1.8938,1.9931,-1.133085,-0.6326853,1.9516,-2.658485,1.6681,0.3541,-1.091185,1.4008,2.8122,0.4668,0.6761,0.1914,-0.1916853,1.4214,1.3188,-1.324485,-1.736485,-0.6201853,-1.248185
1.5121,1.4782,0.8514,-1.482685,-0.9806853,-2.039285,2.0238,2.4413,-0.5958853,0.9347,2.046,-0.0816853,0.0002,2.1359,3.11,1.5635,-0.6946853,-1.684585,2.4424,0.548,0.1776,-1.781085,-2.369385,-0.6732853,2.1041,-1.825785,2.8693,-2.511585,1.5269,0.5118,1.5885,-0.4798853,-2.198185,1.4809,1.4187,-0.5552853,-0.5161853,0.4988,-2.616385,2.1551,2.1631,-2.627885,-2.739185,-0.2084853,0.5221,-0.7749853,1.9411,-3.059985,1.4938,0.3938,-0.2777853,2.3023,2.4328,-3.039585,-2.568485,0.3329,-2.548885,-0.4656853,1.3217,-0.6467853,-1.977985,-1.275685,1.4111,-1.177985,-0.7616853,2.8872,-2.132485,-0.7171853,2.6922,-1.886485,1.2162,1.6668,-2.074885,1.2994,1.8728,1.973,-1.152985,-0.6524853,1.931,-2.681485,1.646,0.3354,-1.109385,1.3814,2.7897,0.4446,0.6561,0.1716,-0.2105853,1.4013,1.2985,-1.344785,-1.759085,-0.6357853,-1.271585
1.4912,1.4586,0.8276,-1.501585,-1.000685,-2.060285,2.0002,2.4179,-0.6149853,0.9151,2.0271,-0.09778531,-0.01688531,2.1185,3.0917,1.539,-0.7151853,-1.704485,2.4218,0.5291,0.1578,-1.801085,-2.390185,-0.6937853,2.0843,-1.846585,2.8477,-2.533285,1.5061,0.4894,1.5679,-0.4997853,-2.216385,1.4584,1.4,-0.5770853,-0.5400853,0.4793,-2.636385,2.1341,2.1421,-2.648185,-2.759885,-0.2314853,0.5033,-0.7961853,1.9212,-3.084985,1.4759,0.3734,-0.2983853,2.2839,2.4113,-3.058185,-2.589085,0.3137,-2.567885,-0.4873853,1.3006,-0.6704853,-1.999885,-1.295485,1.3823,-1.200485,-0.7810853,2.8672,-2.154485,-0.7366853,2.6741,-1.905385,1.1916,1.6465,-2.096985,1.2796,1.8499,1.9528,-1.174985,-0.6716853,1.9101,-2.702985,1.6239,0.3192,-1.129585,1.3607,2.7668,0.4264,0.6355,0.1516,-0.2298853,1.3797,1.2782,-1.365185,-1.778185,-0.6538853,-1.294985
1.47,1.4384,0.8035,-1.520985,-1.020385,-2.081285,1.9785,2.3948,-0.6368853,0.8945,2.0072,-0.1148853,-0.03428531,2.1011,3.0739,1.516,-0.7351853,-1.722485,2.4002,0.5083,0.1371,-1.821985,-2.411685,-0.7149853,2.0628,-1.867585,2.8253,-2.555385,1.4829,0.4665,1.5465,-0.5192853,-2.235085,1.4361,1.3789,-0.5990853,-0.5655853,0.4603,-2.656985,2.112,2.1201,-2.669185,-2.779985,-0.2541853,0.4841,-0.8164853,1.9008,-3.106485,1.4572,0.3522,-0.3187853,2.2617,2.3892,-3.077485,-2.610585,0.2944,-2.591185,-0.5087853,1.2808,-0.6958853,-2.018985,-1.317085,1.3587,-1.217885,-0.8006853,2.8474,-2.177785,-0.7569853,2.6564,-1.927085,1.1736,1.6255,-2.117885,1.2582,1.8263,1.9324,-1.195985,-0.6937853,1.8892,-2.726385,1.6021,0.2919,-1.148985,1.3395,2.7423,0.405,0.6144,0.1311,-0.2490853,1.3602,1.2577,-1.386285,-1.799085,-0.6693853,-1.318785
1.4491,1.4184,0.7784,-1.540685,-1.039685,-2.101485,1.9551,2.3711,-0.6574853,0.8736,1.9886,-0.1327853,-0.05188531,2.0839,3.055,1.4909,-0.7563853,-1.741185,2.3789,0.4886,0.1165,-1.842185,-2.432285,-0.7363853,2.0421,-1.888485,2.8035,-2.576885,1.4618,0.4434,1.5249,-0.5382853,-2.253085,1.4136,1.3584,-0.6207853,-0.5906853,0.4405,-2.676985,2.0906,2.0988,-2.691085,-2.801085,-0.2770853,0.4649,-0.8393853,1.8799,-3.130485,1.4349,0.3307,-0.3400853,2.2418,2.3666,-3.096585,-2.631385,0.2738,-2.611285,-0.5279853,1.2622,-0.7228853,-2.040685,-1.337085,1.3333,-1.242785,-0.8227853,2.8278,-2.201685,-0.7774853,2.6379,-1.947485,1.151,1.6041,-2.141185,1.2382,1.8014,1.9117,-1.215985,-0.7172853,1.8678,-2.749785,1.5787,0.2735,-1.169185,1.3189,2.7172,0.3824,0.5925,0.1115,-0.2698853,1.3406,1.2374,-1.407585,-1.818385,-0.6868853,-1.342385
1.4265,1.3977,0.7529,-1.560685,-1.061485,-2.121785,1.9321,2.3478,-0.6779853,0.8531,1.9695,-0.1495853,-0.06948531,2.0667,3.0364,1.4656,-0.7773853,-1.762185,2.3581,0.4695,0.0953,-1.862285,-2.452685,-0.7578853,2.0213,-1.908985,2.7822,-2.598785,1.4411,0.4209,1.503,-0.5580853,-2.271285,1.3902,1.338,-0.6416853,-0.6157853,0.4204,-2.697285,2.0689,2.077,-2.712485,-2.823185,-0.2999853,0.4453,-0.8590853,1.8596,3.1266,1.4167,0.3087,-0.3623853,2.2196,2.3444,-3.116185,-2.652385,0.251,-2.633885,-0.5527853,1.242,-0.7469853,-2.063485,-1.358085,1.3079,-1.268885,-0.8446853,2.8085,-2.225385,-0.7980853,2.6194,-1.968185,1.1295,1.5821,-2.162985,1.2167,1.7747,1.8911,-1.236985,-0.7379853,1.8453,-2.772485,1.554,0.2546,-1.189585,1.2969,2.6921,0.3627,0.5699,0.0899,-0.2902853,1.3189,1.2166,-1.429385,-1.840585,-0.7034853,-1.364785
1.4054,1.3768,0.7268,-1.581185,-1.084785,-2.141485,1.91,2.3258,-0.6988853,0.8318,1.9501,-0.1664853,-0.0869853,2.0486,3.0171,1.4407,-0.7978853,-1.782185,2.3373,0.4499,0.074,-1.882485,-2.473185,-0.7794853,1.9997,-1.928785,2.7608,-2.620685,1.42,0.398,1.4811,-0.5775853,-2.290585,1.3685,1.318,-0.6638853,-0.6418853,0.4001,-2.717485,2.0476,2.0558,-2.734285,-2.843685,-0.3225853,0.4261,-0.8796853,1.8397,3.1029,1.397,0.2868,-0.3838853,2.1984,2.3225,-3.135785,-2.673585,0.2289,-2.655985,-0.5700853,1.2237,-0.7737853,-2.084685,-1.379385,1.2816,-1.283485,-0.8646853,2.7838,-2.249585,-0.8216853,2.6003,-1.990485,1.1092,1.5617,-2.184685,1.1954,1.7519,1.8706,-1.257885,-0.7609853,1.824,-2.794785,1.5284,0.227,-1.210085,1.2748,2.6664,0.3401,0.5482,0.0685,-0.3104853,1.2987,1.1952,-1.450885,-1.862285,-0.7218853,-1.388485
1.3832,1.3556,0.7002,-1.600885,-1.105685,-2.161385,1.8875,2.3028,-0.7204853,0.8097,1.9309,-0.1830853,-0.1047853,2.031,2.9989,1.4149,-0.8186853,-1.804085,2.3162,0.4302,0.0524,-1.904385,-2.493485,-0.8011853,1.9785,-1.948785,2.7386,-2.642685,1.3988,0.3753,1.4588,-0.5980853,-2.309685,1.3456,1.2967,-0.6864853,-0.6677853,0.3797,-2.739085,2.0262,2.0345,-2.757385,-2.865785,-0.3447853,0.4059,-0.9027853,1.8193,3.0769,1.3754,0.2644,-0.4057853,2.1782,2.3001,3.1273,-2.695785,0.2073,-2.674885,-0.5954853,1.2021,-0.7969853,-2.106585,-1.399885,1.2583,-1.296285,-0.8853853,2.7671,-2.272485,-0.8420853,2.581,-2.010785,1.0867,1.5381,-2.207985,1.1751,1.7254,1.8494,-1.278485,-0.7817853,1.8009,-2.817385,1.5038,0.203,-1.230985,1.2531,2.64,0.3192,0.5253,0.047,-0.3310853,1.276,1.1739,-1.473385,-1.881585,-0.7381853,-1.411685
1.3621,1.3339,0.6733,-1.622085,-1.127185,-2.181585,1.8648,2.2804,-0.7429853,0.7864,1.9108,-0.2005853,-0.1229853,2.0131,2.9798,1.3874,-0.8394853,-1.828185,2.2956,0.4105,0.0306,-1.925085,-2.514185,-0.8232853,1.9567,-1.969585,2.7165,-2.664885,1.377,0.3527,1.4364,-0.6186853,-2.329185,1.3222,1.2767,-0.7098853,-0.6937853,0.3599,-2.761485,2.0046,2.0129,-2.778585,-2.886685,-0.3679853,0.3858,-0.9238853,1.7991,3.0507,1.3563,0.2419,-0.4273853,2.1547,2.2772,3.1074,-2.717385,0.1855,-2.699085,-0.6173853,1.1833,-0.8210853,-2.128985,-1.421885,1.2324,-1.321885,-0.9065853,2.7417,-2.295785,-0.8654853,2.5622,-2.031685,1.0645,1.5187,-2.229285,1.1529,1.7,1.829,-1.300185,-0.8038853,1.7785,-2.839985,1.4779,0.1912,-1.251385,1.2303,2.6135,0.2961,0.5026,0.0251,-0.3520853,1.2562,1.1522,-1.495285,-1.904785,-0.7570853,-1.434485
1.3395,1.3122,0.6462,-1.643285,-1.148585,-2.201885,1.8416,2.2572,-0.7637853,0.7635,1.8906,-0.2185853,-0.1411853,1.9948,2.9599,1.3601,-0.8607853,-1.852685,2.2749,0.3899,0.0091,-1.945385,-2.535585,-0.8455853,1.9347,-1.990585,2.6944,-2.687585,1.3552,0.3303,1.4139,-0.6393853,-2.349885,1.2996,1.2569,-0.7325853,-0.7206853,0.3392,-2.785385,1.9829,1.9911,-2.802285,-2.909285,-0.3902853,0.3655,-0.9471853,1.7785,3.0249,1.3354,0.2192,-0.4498853,2.133,2.2543,3.0873,-2.738885,0.1632,-2.718085,-0.6398853,1.162,-0.8430853,-2.150685,-1.443185,1.2083,-1.339785,-0.9294853,2.7213,-2.320085,-0.8874853,2.5418,-2.054685,1.0405,1.4925,-2.251385,1.1323,1.6737,1.8082,-1.320685,-0.8240853,1.7558,-2.863485,1.452,0.1681,-1.272985,1.2075,2.587,0.273,0.4787,0.0031,-0.3733853,1.2363,1.1304,-1.516085,-1.926485,-0.7746853,-1.456885
1.3173,1.2899,0.619,-1.664485,-1.170385,-2.222485,1.8197,2.2344,-0.7853853,0.7404,1.8704,-0.2379853,-0.1602853,1.9763,2.9405,1.3338,-0.8814853,-1.877085,2.2535,0.3696,-0.01288531,-1.966385,-2.556585,-0.8679853,1.9127,-2.011785,2.6713,-2.710385,1.3327,0.3081,1.3911,-0.6602853,-2.370685,1.2775,1.2376,-0.7561853,-0.7469853,0.3177,-2.809285,1.9611,1.9693,-2.823985,-2.931785,-0.4124853,0.3448,-0.9687853,1.7571,2.9974,1.3142,0.1966,-0.4742853,2.114,2.232,3.0668,-2.761485,0.1408,-2.742085,-0.6663853,1.1429,-0.8640853,-2.174585,-1.464585,1.1836,-1.361885,-0.9502853,2.7019,-2.343785,-0.9096853,2.5218,-2.075685,1.0167,1.4726,-2.274285,1.1105,1.6468,1.7882,-1.341685,-0.8478853,1.7329,-2.884785,1.4257,0.1481,-1.292485,1.1902,2.5598,0.2508,0.4557,-0.01838531,-0.3944853,1.2142,1.1085,-1.537285,-1.948685,-0.7944853,-1.479285
1.295,1.2675,0.5921,-1.685485,-1.192085,-2.243085,1.7976,2.2127,-0.8079853,0.7172,1.8496,-0.2578853,-0.1793853,1.9568,2.9196,1.3075,-0.9026853,-1.900585,2.2322,0.349,-0.03488531,-1.988085,-2.578485,-0.8905853,1.8904,-2.032985,2.6487,-2.732985,1.3104,0.2857,1.3682,-0.6818853,-2.391185,1.255,1.217,-0.7786853,-0.7733853,0.2962,-2.832685,1.9391,1.9473,-2.846585,-2.954185,-0.4345853,0.3237,-0.9920853,1.7357,2.9705,1.293,0.1737,-0.4957853,2.0915,2.2094,3.0464,-2.784885,0.1184,-2.762885,-0.6884853,1.1206,-0.8865853,-2.196785,-1.486685,1.1602,-1.389685,-0.9695853,2.6811,-2.368285,-0.9312853,2.5012,-2.098285,0.9931,1.4501,-2.298085,1.0883,1.6205,1.7666,-1.361285,-0.8715853,1.7101,-2.908285,1.4002,0.1269,-1.314785,1.1618,2.5323,0.2284,0.4327,-0.04108531,-0.4147853,1.1929,1.0857,-1.558785,-1.971485,-0.8131853,-1.501685
1.2729,1.245,0.5647,-1.707285,-1.215285,-2.264085,1.7747,2.1906,-0.8301853,0.6945,1.8285,-0.2779853,-0.1999853,1.9367,2.8991,1.2815,-0.9242853,-1.924685,2.2103,0.3285,-0.05668531,-2.009385,-2.600885,-0.9133853,1.8683,-2.055485,2.6256,-2.755885,1.2875,0.2631,1.3448,-0.7037853,-2.412185,1.2324,1.1961,-0.8013853,-0.8004853,0.2736,-2.856385,1.9169,1.925,-2.870285,-2.977585,-0.4568853,0.3026,-1.015385,1.7147,2.9428,1.2723,0.1504,-0.5185853,2.0725,2.1872,3.026,-2.808085,0.0969,-2.784985,-0.7135853,1.0997,-0.9086853,-2.219885,-1.509285,1.1347,-1.402185,-0.9894853,2.6611,-2.392985,-0.9533853,2.4806,-2.122285,0.9724,1.426,-2.320685,1.0655,1.5916,1.7456,-1.382785,-0.8948853,1.6866,-2.929785,1.3735,0.104,-1.335185,1.1393,2.506,0.2061,0.4091,-0.06298531,-0.4357853,1.1719,1.0637,-1.581185,-1.993085,-0.8335853,-1.524185
1.2488,1.2226,0.538,-1.729885,-1.237185,-2.286485,1.7523,2.1682,-0.8522853,0.6713,1.8064,-0.2989853,-0.2213853,1.9156,2.8776,1.2538,-0.9465853,-1.948185,2.1878,0.3055,-0.07878531,-2.031985,-2.623185,-0.9366853,1.8454,-2.077785,2.6013,-2.779585,1.2617,0.2405,1.3206,-0.7253853,-2.434285,1.2096,1.1739,-0.8245853,-0.8287853,0.2518,-2.881585,1.893,1.9012,-2.893285,-3.000285,-0.4791853,0.2814,-1.037885,1.6934,2.9166,1.2496,0.127,-0.5424853,2.0443,2.1642,3.0042,-2.832185,0.0761,-2.808985,-0.7387853,1.0776,-0.9278853,-2.242785,-1.532985,1.1108,-1.426185,-1.014385,2.6386,-2.417485,-0.9742853,2.4597,-2.142185,0.947,1.4031,-2.344085,1.0425,1.5637,1.7233,-1.403685,-0.9181853,1.6637,-2.952085,1.3482,0.0807,-1.355385,1.1157,2.4783,0.1832,0.3864,-0.08528531,-0.4570853,1.1507,1.0408,-1.603185,-2.017085,-0.8542853,-1.544585
1.2252,1.2009,0.5114,-1.752285,-1.260585,-2.308385,1.7299,2.1461,-0.8753853,0.6478,1.7842,-0.3218853,-0.2433853,1.8941,2.8569,1.2267,-0.9693853,-1.972585,2.1651,0.2837,-0.1009853,-2.053585,-2.646185,-0.9600853,1.8234,-2.100585,2.578,-2.802685,1.2381,0.2183,1.2971,-0.7475853,-2.457085,1.1876,1.1515,-0.8467853,-0.8555853,0.2297,-2.905385,1.8696,1.8779,-2.917485,-3.024485,-0.5012853,0.2594,-1.061485,1.6718,2.8909,1.2262,0.1032,-0.5653853,2.0227,2.1417,2.9831,-2.855985,0.0525,-2.831685,-0.7618853,1.0575,-0.9490853,-2.264685,-1.554985,1.0895,-1.437485,-1.036885,2.618,-2.441485,-0.9978853,2.4378,-2.166985,0.9254,1.3811,-2.365985,1.0202,1.5396,1.7013,-1.424985,-0.9410853,1.6404,-2.973585,1.3216,0.0601,-1.376885,1.0939,2.4508,0.1593,0.3621,-0.1092853,-0.4776853,1.1278,1.0178,-1.626685,-2.038085,-0.8759853,-1.567485
1.2015,1.1786,0.485,-1.774885,-1.283285,-2.330785,1.7072,2.1241,-0.9005853,0.6242,1.7622,-0.3435853,-0.2671853,1.8714,2.8342,1.2009,-0.9915853,-1.996285,2.1427,0.2615,-0.1234853,-2.075685,-2.668785,-0.9837853,1.8007,-2.123085,2.5547,-2.826085,1.2147,0.1957,1.273,-0.7709853,-2.479885,1.1651,1.1276,-0.8684853,-0.8820853,0.2064,-2.929485,1.8461,1.8544,-2.940585,-3.047385,-0.5236853,0.2372,-1.085885,1.6496,2.8633,1.2048,0.0791,-0.5883853,2.0023,2.1181,2.9611,-2.881385,0.0299,-2.855285,-0.7879853,1.0333,-0.9701853,-2.289585,-1.578485,1.0654,-1.473185,-1.057485,2.5966,-2.466985,-1.018885,2.4159,-2.189985,0.9009,1.3566,-2.389285,0.9969,1.5119,1.6789,-1.446985,-0.9655853,1.6175,-2.996185,1.2959,0.0365,-1.398485,1.0691,2.425,0.1369,0.3386,-0.1304853,-0.4991853,1.1051,0.995,-1.650285,-2.061285,-0.8991853,-1.589385
1.1777,1.1568,0.4591,-1.798485,-1.307085,-2.353085,1.6847,2.1021,-0.9240853,0.6006,1.7395,-0.3676853,-0.2899853,1.8481,2.8113,1.1733,-1.014785,-2.020685,2.1196,0.2394,-0.1457853,-2.096985,-2.691685,-1.007485,1.7787,-2.145985,2.5318,-2.849385,1.1913,0.1734,1.249,-0.7923853,-2.501985,1.1429,1.1051,-0.8913853,-0.9075853,0.1837,-2.953585,1.8223,1.8305,-2.963785,-3.069985,-0.5463853,0.215,-1.107285,1.6271,2.8405,1.1815,0.0548,-0.6116853,1.976,2.0955,2.9386,-2.905185,0.0072,-2.881285,-0.8102853,1.0112,-0.9901853,-2.312585,-1.601185,1.0415,-1.491685,-1.080685,2.5751,-2.490885,-1.042185,2.3932,-2.211785,0.8789,1.3328,-2.411785,0.9738,1.4855,1.6568,-1.470385,-0.9863853,1.5943,-3.019785,1.2708,0.0101,-1.420285,1.0462,2.3984,0.1117,0.3149,-0.1545853,-0.5203853,1.0822,0.9712,-1.674185,-2.085285,-0.9212853,-1.612085
1.1535,1.1344,0.4335,-1.820885,-1.331185,-2.375985,1.6624,2.0794,-0.9468853,0.5762,1.717,-0.3918853,-0.3139853,1.8242,2.7875,1.1482,-1.037985,-2.045185,2.0967,0.2165,-0.1686853,-2.119785,-2.714585,-1.031485,1.7553,-2.169085,2.5085,-2.873085,1.1676,0.1507,1.2248,-0.8164853,-2.525385,1.1205,1.0822,-0.9140853,-0.9332853,0.1607,-2.977785,1.7987,1.8069,-2.987385,-3.094685,-0.5690853,0.1922,-1.130685,1.6046,2.8133,1.1582,0.0305,-0.6357853,1.9519,2.0729,2.916,-2.929385,-0.01578531,-2.901885,-0.8357853,0.9876,-1.013585,-2.336085,-1.624385,1.0184,-1.508785,-1.102585,2.552,-2.517685,-1.064585,2.3699,-2.235685,0.8541,1.3096,-2.434285,0.9508,1.4599,1.6339,-1.493585,-1.011985,1.5707,-3.041985,1.2454,-0.01388531,-1.442585,1.0222,2.3727,0.0889,0.2908,-0.1778853,-0.5429853,1.0603,0.9479,-1.698185,-2.108185,-0.9456853,-1.633785
1.13,1.1112,0.4084,-1.843585,-1.355085,-2.399485,1.6399,2.0565,-0.9716853,0.5521,1.6932,-0.4169853,-0.3374853,1.8001,2.7645,1.1224,-1.061285,-2.070985,2.0734,0.1937,-0.1921853,-2.142685,-2.738285,-1.055485,1.7321,-2.192585,2.4853,-2.896385,1.1438,0.1277,1.2007,-0.8393853,-2.548385,1.0977,1.0597,-0.9377853,-0.9577853,0.1375,-3.002285,1.775,1.7832,-3.011485,-3.118685,-0.5918853,0.1696,-1.155985,1.5815,2.7869,1.1361,0.0062,-0.6586853,1.9279,2.0494,2.8934,-2.953185,-0.04018531,-2.927385,-0.8600853,0.9655,-1.034685,-2.358685,-1.647785,0.9953,-1.537585,-1.128485,2.5305,-2.542685,-1.089885,2.3467,-2.259885,0.8319,1.2852,-2.458385,0.927,1.4342,1.6108,-1.516585,-1.035185,1.5478,-3.063785,1.2199,-0.03608531,-1.465385,0.9987,2.3467,0.0644,0.2678,-0.2012853,-0.5648853,1.0365,0.9246,-1.722585,-2.132585,-0.9689853,-1.655585
1.1048,1.0876,0.3838,-1.866985,-1.378885,-2.422785,1.6177,2.0342,-0.9943853,0.5284,1.6694,-0.4412853,-0.3626853,1.7751,2.7408,1.097,-1.084985,-2.095385,2.0496,0.17,-0.2159853,-2.166285,-2.761585,-1.079785,1.708,-2.216085,2.4615,-2.919985,1.1199,0.1045,1.1766,-0.8620853,-2.571485,1.0739,1.0374,-0.9613853,-0.9823853,0.1142,-3.026285,1.7512,1.7594,-3.035285,3.1409,-0.6152853,0.1458,-1.178085,1.5584,2.7619,1.1141,-0.01818531,-0.6832853,1.9029,2.026,2.869,-2.977185,-0.06518531,-2.948285,-0.8848853,0.9404,-1.060385,-2.382285,-1.670685,0.9715,-1.562385,-1.150585,2.5084,-2.570385,-1.113685,2.3228,-2.282185,0.8054,1.2614,-2.482585,0.9046,1.4086,1.5869,-1.540185,-1.059485,1.524,-3.087485,1.1948,-0.06298531,-1.489085,0.9747,2.3222,0.0392,0.2435,-0.2256853,-0.5885853,1.0135,0.9009,-1.746285,-2.157485,-0.9945853,-1.679585
1.0808,1.0633,0.3594,-1.889885,-1.402385,-2.446085,1.5937,2.0108,-1.018485,0.5043,1.6455,-0.4662853,-0.3872853,1.75,2.7169,1.0729,-1.109085,-2.118785,2.0257,0.1462,-0.2404853,-2.189385,-2.785585,-1.104185,1.6837,-2.239785,2.438,-2.943585,1.0962,0.0814,1.1525,-0.8856853,-2.593885,1.0501,1.0143,-0.9852853,-1.006685,0.0906,-3.050785,1.7267,1.735,-3.058885,3.1176,-0.6386853,0.1218,-1.203585,1.535,2.7385,1.0903,-0.04238531,-0.7065853,1.8796,2.0028,2.8457,-3.001285,-0.0899853,-2.971485,-0.9098853,0.9181,-1.084485,-2.406185,-1.693785,0.949,-1.574885,-1.173085,2.4855,-2.597585,-1.138585,2.2991,-2.306085,0.7855,1.237,-2.505385,0.8811,1.3837,1.5635,-1.564585,-1.086285,1.5008,-3.110685,1.1706,-0.08538531,-1.510685,0.9507,2.2973,0.0167,0.2188,-0.2487853,-0.6130853,0.9893,0.8772,-1.770285,-2.180485,-1.019885,-1.701985
1.0566,1.039,0.3356,-1.914485,-1.425185,-2.470585,1.5716,1.9879,-1.042485,0.4795,1.6214,-0.4908853,-0.4124853,1.7245,2.692,1.0491,-1.132985,-2.143285,2.0015,0.1224,-0.2650853,-2.213385,-2.809985,-1.128485,1.6592,-2.263885,2.4137,-2.967585,1.0718,0.0577,1.1279,-0.9091853,-2.618185,1.0263,0.9906,-1.010085,-1.030485,0.0669,-3.074985,1.7026,1.7108,-3.082185,3.0937,-0.6623853,0.0972,-1.227685,1.5111,2.7137,1.0676,-0.0666853,-0.7326853,1.8565,1.9793,2.8219,-3.025785,-0.1151853,-3.000485,-0.9321853,0.8946,-1.106085,-2.431285,-1.717585,0.9255,-1.602385,-1.198585,2.4597,-2.621585,-1.163785,2.2746,-2.330985,0.7588,1.2129,-2.528785,0.8572,1.3607,1.54,-1.589085,-1.107585,1.4765,-3.134585,1.1465,-0.1117853,-1.535285,0.9273,2.2739,-0.01068531,0.1944,-0.2738853,-0.6350853,0.9639,0.8525,-1.793985,-2.205285,-1.044785,-1.725185
1.0327,1.0145,0.312,-1.936885,-1.449985,-2.495585,1.5479,1.9644,-1.068885,0.4561,1.5967,-0.5161853,-0.4382853,1.6993,2.668,1.0253,-1.157685,-2.168385,1.9768,0.0983,-0.2901853,-2.237485,-2.834685,-1.152985,1.6341,-2.288885,2.3903,-2.991685,1.0477,0.0334,1.1036,-0.9341853,-2.643485,1.0011,0.9662,-1.034685,-1.053785,0.0421,-3.099385,1.6782,1.6864,-3.106985,3.0698,-0.6856853,0.0733,-1.252685,1.4869,2.6888,1.0445,-0.09118531,-0.7550853,1.8316,1.9553,2.7976,-3.050185,-0.1385853,-3.024285,-0.9574853,0.8693,-1.130185,-2.455585,-1.742485,0.9006,-1.629185,-1.222085,2.4377,-2.648485,-1.188285,2.2495,-2.353485,0.7347,1.1888,-2.552685,0.8325,1.3355,1.5159,-1.613185,-1.130985,1.4526,3.1252,1.1218,-0.1328853,-1.558185,0.9027,2.2501,-0.03158531,0.1698,-0.2988853,-0.6586853,0.9393,0.8281,-1.818285,-2.230985,-1.070485,-1.749985
1.0077,0.9885,0.2892,-1.961685,-1.474185,-2.520885,1.5236,1.94,-1.092385,0.4327,1.5716,-0.5421853,-0.4634853,1.6737,2.6429,1.0022,-1.181585,-2.188885,1.9518,0.0724,-0.3150853,-2.263085,-2.859885,-1.177685,1.6079,-2.313185,2.3647,-3.016485,1.0201,0.0085,1.0787,-0.9574853,-2.668985,0.9771,0.9397,-1.059685,-1.077685,0.0178,-3.123285,1.6528,1.661,-3.132485,3.0459,-0.7105853,0.0489,-1.277685,1.4619,2.6676,1.0194,-0.1154853,-0.7789853,1.8067,1.9311,2.7727,-3.074985,-0.1641853,-3.050885,-0.9828853,0.8464,-1.156185,-2.479185,-1.767985,0.8782,-1.653485,-1.245585,2.4132,-2.674785,-1.213385,2.2249,-2.379785,0.711,1.1644,-2.576785,0.8071,1.3135,1.4918,-1.639685,-1.154585,1.4286,3.1007,1.0994,-0.1628853,-1.583385,0.8788,2.2269,-0.05528531,0.1456,-0.3222853,-0.6823853,0.9167,0.8036,-1.842585,-2.257085,-1.095585,-1.773985
0.9823,0.963,0.2663,-1.986985,-1.498485,-2.546485,1.4993,1.9161,-1.118585,0.4088,1.5461,-0.5684853,-0.4886853,1.6484,2.6182,0.9793,-1.207485,-2.213485,1.9262,0.047,-0.3405853,-2.288085,-2.885985,-1.202485,1.5826,-2.338785,2.3401,-3.040885,0.9954,-0.01638531,1.0545,-0.9835853,-2.694285,0.9525,0.9151,-1.083585,-1.100785,-0.007185307,3.1355,1.628,1.6362,3.127,3.0215,-0.7351853,0.0234,-1.302785,1.4369,2.6445,0.9952,-0.1399853,-0.8035853,1.7806,1.906,2.7476,-3.099685,-0.1896853,-3.073585,-1.004185,0.82,-1.180685,-2.503385,-1.793385,0.8544,-1.679285,-1.270385,2.388,-2.701085,-1.238085,2.2,-2.405285,0.6868,1.1393,-2.601085,0.7829,1.291,1.4665,-1.664585,-1.179685,1.4039,3.0754,1.076,-0.1857853,-1.608585,0.8537,2.2042,-0.08048531,0.1206,-0.3486853,-0.7075853,0.8916,0.7787,-1.867585,-2.281485,-1.120785,-1.799285
